holiday,workingday,weather,temp,humidity,hour,month,weekday,windspeed_log,count
0.0,0.0,0.0,0.18367346938775508,0.4,18,1,6,0.6120159832974826,67.0
0.0,0.0,0.0,0.7142857142857143,0.54,10,7,5,0.6499165714828657,322.0
0.0,1.0,0.3333333333333333,0.673469387755102,0.39,15,3,4,0.7927445818554878,173.0
0.0,1.0,0.0,0.20408163265306123,0.55,6,12,3,0.7498045648813844,124.0
0.0,0.0,0.3333333333333333,0.6530612244897959,0.74,4,6,6,0.5670379751602527,17.0
0.0,1.0,0.0,0.4489795918367347,0.77,9,3,3,0.7118171892413097,286.0
0.0,0.0,0.0,0.2448979591836735,0.35000000000000003,11,12,6,0.0,197.0
1.0,0.0,0.0,0.18367346938775508,0.55,12,1,0,0.7722451012802903,185.0
0.0,0.0,0.0,0.5918367346938775,0.43,20,9,5,0.47935479054152785,330.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.68,11,4,1,0.6120159832974826,72.0
0.0,1.0,0.3333333333333333,0.5714285714285714,0.6,22,5,1,0.8117292224347721,113.0
0.0,1.0,0.3333333333333333,0.7959183673469387,0.41000000000000003,17,6,0,0.7927445818554878,800.0
0.0,1.0,0.0,0.4897959183673469,0.36,11,4,1,0.0,239.0
0.0,1.0,0.0,0.3061224489795918,0.39,14,2,3,0.7498045648813844,144.0
0.0,0.0,0.0,0.3469387755102041,0.51,13,3,5,0.7927445818554878,157.0
0.0,0.0,0.3333333333333333,0.5102040816326531,0.8300000000000001,9,5,6,0.6120159832974826,191.0
0.0,0.0,0.0,0.4897959183673469,0.36,14,11,5,0.7498045648813844,435.0
0.0,1.0,0.0,0.6938775510204082,0.48,22,8,3,0.0,157.0
0.0,1.0,0.0,0.4081632653061224,0.9400000000000001,8,3,3,0.5670379751602527,594.0
0.0,0.0,0.0,0.22448979591836735,0.65,2,11,5,0.47935479054152785,46.0
0.0,1.0,0.0,0.6530612244897959,0.41000000000000003,17,4,2,0.7498045648813844,744.0
0.0,1.0,0.0,0.20408163265306123,0.75,2,2,0,0.0,3.0
0.0,1.0,0.6666666666666667,0.5306122448979592,0.88,10,6,0,0.5121747539102088,91.0
0.0,1.0,0.0,0.3061224489795918,0.81,5,11,3,0.5670379751602527,28.0
0.0,1.0,0.0,0.6326530612244897,0.73,8,9,3,0.5670379751602527,391.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.52,4,11,0,0.7118171892413097,16.0
0.0,0.0,0.3333333333333333,0.4081632653061224,0.77,22,3,5,0.7498045648813844,63.0
0.0,1.0,0.0,0.7959183673469387,0.59,13,9,4,0.7118171892413097,354.0
0.0,1.0,0.6666666666666667,0.5510204081632654,0.8300000000000001,12,5,1,0.8292976920829547,153.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.88,6,9,1,0.7722451012802903,72.0
0.0,0.0,0.0,0.6530612244897959,0.65,10,5,5,0.5670379751602527,432.0
0.0,0.0,0.0,0.5102040816326531,0.77,4,9,6,0.7118171892413097,28.0
0.0,0.0,0.0,0.38775510204081626,0.66,3,4,6,0.5670379751602527,25.0
0.0,0.0,0.0,0.7551020408163265,0.37,16,8,5,0.7118171892413097,641.0
0.0,1.0,0.0,0.5102040816326531,0.68,1,6,2,0.0,27.0
1.0,0.0,0.0,0.4489795918367347,0.88,7,10,0,0.0,114.0
0.0,1.0,0.0,0.2857142857142857,0.28,14,1,2,0.6499165714828657,62.0
0.0,1.0,0.0,0.3061224489795918,0.53,2,11,4,0.7118171892413097,12.0
0.0,1.0,0.0,0.5918367346938775,0.73,0,6,4,0.6120159832974826,94.0
0.0,1.0,0.3333333333333333,0.7755102040816326,0.66,13,7,4,0.7378090764110621,229.0
0.0,1.0,0.0,0.3469387755102041,0.66,3,4,3,0.6499165714828657,3.0
0.0,1.0,0.0,0.20408163265306123,0.6900000000000001,4,11,2,0.6499165714828657,6.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.46,16,11,5,0.7722451012802903,400.0
0.0,1.0,0.0,0.5510204081632654,0.64,16,10,0,0.7498045648813844,447.0
0.0,1.0,0.0,0.7142857142857143,0.74,0,9,2,0.7118171892413097,37.0
0.0,1.0,0.3333333333333333,0.4897959183673469,1.0,7,5,3,0.0,257.0
0.0,1.0,0.0,0.12244897959183676,0.93,5,12,0,0.5121747539102088,21.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.61,8,11,3,0.6828581167872255,646.0
0.0,0.0,0.6666666666666667,0.5714285714285714,0.8300000000000001,17,9,5,0.6499165714828657,171.0
0.0,1.0,0.0,0.3061224489795918,0.53,3,11,4,0.8292976920829547,9.0
0.0,0.0,0.0,0.38775510204081626,0.15,5,2,5,0.7722451012802903,3.0
0.0,1.0,0.0,0.22448979591836735,0.7000000000000001,2,4,2,0.5670379751602527,5.0
0.0,1.0,0.3333333333333333,0.42857142857142855,0.77,2,5,0,0.6828581167872255,35.0
0.0,1.0,0.0,0.18367346938775508,0.44,12,1,4,0.7118171892413097,61.0
0.0,0.0,0.0,0.4693877551020408,0.39,15,3,6,0.7722451012802903,304.0
0.0,0.0,0.3333333333333333,0.6122448979591837,0.88,5,7,5,0.6120159832974826,15.0
0.0,0.0,0.3333333333333333,0.2857142857142857,0.75,9,11,6,0.47935479054152785,170.0
0.0,1.0,0.0,0.5918367346938775,0.8300000000000001,7,6,2,0.7498045648813844,505.0
0.0,0.0,0.0,0.5102040816326531,0.68,7,5,6,0.6120159832974826,60.0
0.0,1.0,0.0,0.5510204081632654,0.73,0,9,3,0.47935479054152785,57.0
0.0,0.0,0.3333333333333333,0.6122448979591837,0.61,18,5,6,0.6499165714828657,463.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.71,15,12,4,0.6120159832974826,303.0
0.0,1.0,0.6666666666666667,0.32653061224489793,0.0,1,3,3,0.7118171892413097,2.0
0.0,1.0,0.0,0.22448979591836735,0.41000000000000003,21,1,4,0.7378090764110621,102.0
0.0,1.0,0.3333333333333333,0.7959183673469387,0.63,14,7,4,0.7927445818554878,216.0
0.0,1.0,0.0,0.6938775510204082,0.48,12,7,4,0.6499165714828657,238.0
0.0,1.0,0.0,0.2857142857142857,0.87,4,11,2,0.0,4.0
0.0,0.0,0.0,0.4489795918367347,0.88,8,10,6,0.0,107.0
0.0,0.0,0.0,0.7551020408163265,0.62,11,7,6,0.5121747539102088,390.0
1.0,0.0,0.0,0.2857142857142857,0.61,3,11,4,0.6499165714828657,6.0
0.0,1.0,0.0,0.18367346938775508,0.32,6,2,1,0.7722451012802903,30.0
0.0,0.0,0.0,0.32653061224489793,0.31,14,2,5,0.7378090764110621,120.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.68,12,11,1,0.0,176.0
0.0,1.0,0.0,0.5510204081632654,0.9400000000000001,12,5,2,0.7498045648813844,54.0
0.0,0.0,0.3333333333333333,0.163265306122449,0.8,10,1,5,0.6120159832974826,61.0
0.0,1.0,0.0,0.42857142857142855,0.3,8,4,0,0.6499165714828657,617.0
0.0,1.0,0.3333333333333333,0.8775510204081632,0.39,19,7,3,0.7118171892413097,503.0
0.0,1.0,0.0,0.2857142857142857,0.52,22,3,4,0.6120159832974826,64.0
0.0,1.0,0.0,0.3469387755102041,0.71,2,4,1,0.5670379751602527,2.0
0.0,0.0,0.3333333333333333,0.4081632653061224,0.77,7,5,6,0.47935479054152785,33.0
0.0,1.0,0.0,0.8775510204081632,0.32,15,8,3,0.6828581167872255,267.0
0.0,1.0,0.0,0.42857142857142855,0.38,14,2,1,0.7118171892413097,138.0
0.0,1.0,0.0,0.6938775510204082,0.79,5,8,1,0.5121747539102088,36.0
0.0,1.0,0.0,0.38775510204081626,0.76,5,4,0,0.47935479054152785,16.0
0.0,1.0,0.0,0.8163265306122448,0.41000000000000003,9,8,0,0.0,166.0
0.0,0.0,0.0,0.08163265306122448,0.49,6,1,6,0.7378090764110621,1.0
0.0,1.0,0.0,0.38775510204081626,0.5,10,4,0,0.8825609234617813,204.0
0.0,1.0,0.3333333333333333,0.4897959183673469,0.8200000000000001,7,9,0,0.6828581167872255,332.0
0.0,1.0,0.3333333333333333,0.22448979591836735,0.65,20,2,4,0.6120159832974826,71.0
0.0,0.0,0.3333333333333333,0.6938775510204082,0.84,3,8,6,0.5670379751602527,32.0
0.0,1.0,0.0,0.32653061224489793,0.53,13,11,1,0.7118171892413097,218.0
0.0,1.0,0.0,0.3061224489795918,0.45,22,12,2,0.8117292224347721,105.0
0.0,1.0,0.0,0.6938775510204082,0.58,9,8,4,0.5121747539102088,378.0
0.0,1.0,0.6666666666666667,0.32653061224489793,0.87,23,1,2,0.6828581167872255,9.0
0.0,0.0,0.0,0.7959183673469387,0.55,12,6,5,0.6828581167872255,347.0
0.0,1.0,0.0,0.7142857142857143,0.28,10,6,3,0.868460264627812,139.0
0.0,1.0,0.3333333333333333,0.6122448979591837,0.88,8,6,1,0.6828581167872255,613.0
0.0,1.0,0.0,0.6326530612244897,0.65,3,8,4,0.5121747539102088,6.0
0.0,1.0,0.0,0.5714285714285714,0.73,23,9,3,0.5121747539102088,170.0
0.0,1.0,0.0,0.22448979591836735,0.32,18,1,0,0.5121747539102088,157.0
0.0,1.0,0.3333333333333333,0.2857142857142857,1.0,8,11,0,0.47935479054152785,410.0
0.0,1.0,0.6666666666666667,0.6938775510204082,0.84,20,8,2,0.5121747539102088,87.0
0.0,1.0,0.0,0.5510204081632654,0.64,4,6,0,0.7498045648813844,4.0
0.0,1.0,0.0,0.42857142857142855,0.44,12,4,0,0.8457491628521647,281.0
0.0,1.0,0.3333333333333333,0.6122448979591837,0.73,13,5,0,0.6828581167872255,176.0
0.0,1.0,0.0,0.2653061224489796,0.81,22,2,0,0.47935479054152785,37.0
0.0,1.0,0.0,0.36734693877551017,0.76,1,4,3,0.6828581167872255,10.0
0.0,1.0,0.0,0.36734693877551017,0.43,19,2,0,0.868460264627812,98.0
0.0,0.0,0.6666666666666667,0.7142857142857143,0.79,20,8,5,0.7378090764110621,137.0
0.0,1.0,0.3333333333333333,0.36734693877551017,0.8200000000000001,6,10,1,0.7118171892413097,143.0
0.0,1.0,0.3333333333333333,0.8571428571428571,0.44,14,8,4,0.7118171892413097,331.0
0.0,1.0,0.0,0.7551020408163265,0.62,16,8,3,0.7722451012802903,290.0
0.0,1.0,0.0,0.18367346938775508,0.8,4,1,2,0.5670379751602527,2.0
0.0,1.0,0.3333333333333333,0.4081632653061224,0.8200000000000001,9,3,4,0.0,312.0
0.0,1.0,0.6666666666666667,0.4489795918367347,0.9400000000000001,1,11,2,0.47935479054152785,5.0
0.0,0.0,0.0,0.5306122448979592,0.64,0,9,6,0.0,151.0
0.0,1.0,0.3333333333333333,0.7959183673469387,0.55,8,7,1,0.0,661.0
0.0,1.0,0.3333333333333333,0.20408163265306123,0.87,22,2,1,0.47935479054152785,36.0
0.0,1.0,0.6666666666666667,0.4489795918367347,1.0,20,12,1,0.7498045648813844,110.0
0.0,0.0,0.3333333333333333,0.3469387755102041,0.46,18,11,5,0.7378090764110621,297.0
0.0,1.0,0.6666666666666667,0.5510204081632654,0.78,7,6,3,0.6120159832974826,188.0
0.0,0.0,0.0,0.3469387755102041,0.62,17,12,5,0.0,232.0
0.0,1.0,0.3333333333333333,0.7142857142857143,0.3,14,3,3,0.5121747539102088,258.0
0.0,0.0,0.3333333333333333,0.4081632653061224,0.77,1,3,6,0.7378090764110621,39.0
0.0,1.0,0.0,0.3469387755102041,0.43,15,11,2,0.7378090764110621,260.0
0.0,1.0,0.0,0.5306122448979592,0.56,6,6,1,0.7498045648813844,113.0
0.0,1.0,0.0,0.5918367346938775,0.26,13,5,4,0.8117292224347721,363.0
0.0,1.0,0.3333333333333333,0.42857142857142855,0.8200000000000001,12,3,4,0.5670379751602527,294.0
0.0,0.0,0.0,0.4897959183673469,0.27,16,3,5,0.7498045648813844,467.0
0.0,0.0,0.0,0.12244897959183676,0.63,8,1,5,0.5670379751602527,23.0
0.0,0.0,0.3333333333333333,0.6530612244897959,0.89,6,9,6,0.0,15.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.8300000000000001,23,5,0,0.6499165714828657,64.0
0.0,1.0,0.0,0.5510204081632654,0.64,8,9,2,0.5121747539102088,770.0
0.0,0.0,0.0,0.5510204081632654,0.8300000000000001,0,10,5,0.6120159832974826,191.0
0.0,1.0,0.0,0.6122448979591837,0.73,2,9,3,0.5121747539102088,5.0
0.0,0.0,0.3333333333333333,0.22448979591836735,0.93,6,12,6,0.5670379751602527,16.0
0.0,1.0,0.3333333333333333,0.6938775510204082,0.79,8,7,3,0.6499165714828657,443.0
0.0,1.0,0.0,0.5102040816326531,0.52,15,11,3,0.6120159832974826,162.0
1.0,0.0,0.0,0.32653061224489793,0.39,18,11,4,0.7118171892413097,208.0
0.0,1.0,0.0,0.08163265306122448,0.54,4,1,0,0.5670379751602527,3.0
0.0,1.0,0.0,0.4081632653061224,0.41000000000000003,12,11,4,0.7927445818554878,292.0
0.0,1.0,0.0,0.3469387755102041,0.5,10,11,4,0.7722451012802903,197.0
0.0,0.0,0.3333333333333333,0.7551020408163265,0.58,9,9,5,0.6499165714828657,237.0
0.0,1.0,0.6666666666666667,0.5102040816326531,0.9400000000000001,7,6,0,0.6828581167872255,145.0
0.0,1.0,0.3333333333333333,0.4489795918367347,0.9400000000000001,3,11,2,0.5121747539102088,5.0
0.0,1.0,0.0,0.2857142857142857,0.52,20,11,2,0.47935479054152785,267.0
0.0,1.0,0.0,0.4081632653061224,0.67,8,9,4,0.6828581167872255,409.0
0.0,1.0,0.0,0.2857142857142857,0.45,19,11,3,0.6828581167872255,217.0
0.0,1.0,0.0,0.42857142857142855,0.88,0,10,4,0.0,67.0
0.0,1.0,0.0,0.4897959183673469,0.77,22,10,4,0.47935479054152785,190.0
0.0,0.0,0.3333333333333333,0.5306122448979592,0.8300000000000001,1,5,6,0.6828581167872255,121.0
1.0,0.0,0.3333333333333333,0.6938775510204082,0.84,22,9,0,0.5670379751602527,121.0
0.0,1.0,0.0,0.3469387755102041,0.62,16,12,4,0.5670379751602527,250.0
0.0,1.0,0.6666666666666667,0.6122448979591837,0.88,18,6,4,0.7927445818554878,110.0
0.0,1.0,0.0,0.5510204081632654,0.52,17,10,3,0.5670379751602527,568.0
0.0,0.0,0.0,0.36734693877551017,0.71,18,12,6,0.0,171.0
0.0,1.0,0.0,0.3469387755102041,0.87,3,10,2,0.0,7.0
0.0,1.0,0.0,0.12244897959183676,0.5,1,1,3,0.6120159832974826,5.0
0.0,1.0,0.0,0.6530612244897959,0.89,1,7,3,0.6499165714828657,16.0
0.0,1.0,0.0,0.4081632653061224,0.67,21,4,2,0.6120159832974826,117.0
0.0,1.0,0.0,0.2653061224489796,0.52,12,12,3,0.7722451012802903,156.0
0.0,0.0,0.0,0.42857142857142855,0.16,13,2,5,0.9205041226949335,155.0
0.0,1.0,0.0,0.4489795918367347,0.63,21,10,1,0.0,195.0
0.0,1.0,0.0,0.8571428571428571,0.47000000000000003,16,6,2,0.7498045648813844,266.0
0.0,0.0,0.3333333333333333,0.673469387755102,0.89,1,7,6,0.5670379751602527,168.0
0.0,0.0,0.0,0.2448979591836735,0.65,2,12,5,0.6120159832974826,50.0
0.0,1.0,0.0,0.12244897959183676,0.5,8,1,3,0.6499165714828657,202.0
0.0,1.0,0.3333333333333333,0.5918367346938775,0.9400000000000001,3,10,2,0.0,7.0
0.0,1.0,0.0,0.3469387755102041,0.81,1,10,0,0.47935479054152785,6.0
0.0,1.0,0.0,0.4489795918367347,0.88,0,10,3,0.6499165714828657,57.0
0.0,0.0,0.3333333333333333,0.4489795918367347,0.9400000000000001,3,1,6,0.6499165714828657,6.0
0.0,1.0,0.0,0.32653061224489793,0.42,18,12,1,0.6828581167872255,382.0
0.0,1.0,0.0,0.673469387755102,0.36,20,6,2,0.8292976920829547,448.0
0.0,1.0,0.3333333333333333,0.6938775510204082,0.58,23,6,0,0.6828581167872255,80.0
0.0,1.0,0.0,0.5102040816326531,0.34,19,4,0,0.7927445818554878,421.0
0.0,1.0,0.3333333333333333,0.7346938775510204,0.51,8,8,2,0.6120159832974826,437.0
0.0,1.0,0.0,0.6530612244897959,0.8300000000000001,6,8,3,0.0,183.0
0.0,1.0,0.3333333333333333,0.2448979591836735,0.6,10,2,1,0.5670379751602527,98.0
0.0,1.0,0.0,0.6530612244897959,0.41000000000000003,12,6,0,0.7378090764110621,196.0
0.0,1.0,0.3333333333333333,0.2448979591836735,0.6,6,12,2,0.7118171892413097,128.0
0.0,0.0,0.0,0.5306122448979592,0.68,6,6,5,0.6499165714828657,47.0
0.0,0.0,0.3333333333333333,0.4081632653061224,0.88,8,3,6,0.5121747539102088,96.0
0.0,1.0,0.6666666666666667,0.2448979591836735,0.93,2,4,4,0.6499165714828657,7.0
0.0,1.0,0.0,0.32653061224489793,0.42,11,12,3,0.7118171892413097,189.0
0.0,1.0,0.0,0.8979591836734694,0.35000000000000003,11,7,3,0.7498045648813844,244.0
0.0,1.0,0.3333333333333333,0.22448979591836735,0.6,7,2,1,0.47935479054152785,280.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.68,19,10,0,0.5121747539102088,516.0
0.0,1.0,0.0,0.10204081632653061,0.42,9,2,3,0.7927445818554878,122.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.56,19,11,2,0.7498045648813844,319.0
0.0,1.0,0.0,0.36734693877551017,0.87,23,11,2,0.0,66.0
0.0,1.0,0.0,0.836734693877551,0.53,15,7,0,0.7722451012802903,164.0
0.0,1.0,0.0,0.8163265306122448,0.56,11,7,0,0.7498045648813844,128.0
0.0,1.0,0.3333333333333333,0.6326530612244897,0.6900000000000001,10,5,1,0.7927445818554878,127.0
0.0,1.0,0.0,0.5306122448979592,0.28,12,4,0,0.9584784291504405,280.0
0.0,1.0,0.0,0.4897959183673469,0.34,20,5,3,0.6120159832974826,258.0
0.0,1.0,0.0,0.6938775510204082,0.65,8,8,4,0.6828581167872255,454.0
0.0,1.0,0.0,0.5918367346938775,0.88,6,8,0,0.7118171892413097,90.0
0.0,0.0,0.0,0.6530612244897959,0.78,9,9,6,0.6120159832974826,189.0
0.0,1.0,0.0,0.20408163265306123,0.6900000000000001,5,11,2,0.6499165714828657,39.0
0.0,0.0,0.0,0.20408163265306123,0.6900000000000001,5,3,5,0.6499165714828657,2.0
0.0,1.0,0.6666666666666667,0.22448979591836735,0.93,7,4,4,0.0,95.0
0.0,1.0,0.6666666666666667,0.3061224489795918,0.7000000000000001,10,2,3,0.5670379751602527,44.0
1.0,0.0,0.0,0.2653061224489796,0.45,4,1,0,0.7722451012802903,4.0
0.0,1.0,0.3333333333333333,0.2448979591836735,0.93,2,2,1,0.5121747539102088,2.0
0.0,1.0,0.0,0.2857142857142857,0.87,6,11,2,0.0,98.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.8300000000000001,0,5,4,0.6120159832974826,52.0
0.0,1.0,0.3333333333333333,0.5510204081632654,0.8300000000000001,11,5,0,0.6828581167872255,79.0
0.0,1.0,0.0,0.6326530612244897,0.5700000000000001,10,6,4,0.6120159832974826,216.0
0.0,1.0,0.6666666666666667,0.7551020408163265,0.66,16,7,0,0.9085081366418731,386.0
0.0,1.0,0.3333333333333333,0.6326530612244897,0.6900000000000001,18,5,1,0.7378090764110621,710.0
0.0,1.0,0.0,0.38775510204081626,0.8200000000000001,4,10,1,0.47935479054152785,7.0
0.0,1.0,0.0,0.7959183673469387,0.49,8,7,3,0.5670379751602527,550.0
0.0,1.0,0.0,0.2857142857142857,0.52,9,12,3,0.7722451012802903,224.0
0.0,1.0,0.3333333333333333,0.673469387755102,0.36,22,4,0,0.8535545605839374,75.0
0.0,1.0,0.3333333333333333,0.6530612244897959,0.89,7,7,3,0.5121747539102088,292.0
0.0,1.0,0.0,0.3061224489795918,0.49,19,12,1,0.6120159832974826,267.0
0.0,1.0,0.0,0.14285714285714285,0.34,12,2,3,0.8117292224347721,69.0
0.0,1.0,0.6666666666666667,0.5,0.855,3,10,2,0.6499165714828657,0.0
0.0,1.0,0.0,0.42857142857142855,0.9400000000000001,2,10,1,0.47935479054152785,5.0
0.0,1.0,0.0,0.7959183673469387,0.41000000000000003,15,7,1,0.6828581167872255,265.0
0.0,1.0,0.3333333333333333,0.7551020408163265,0.62,19,7,2,0.5121747539102088,516.0
0.0,0.0,0.0,0.38775510204081626,0.37,22,3,5,0.7722451012802903,72.0
0.0,1.0,0.0,0.5306122448979592,0.9400000000000001,4,9,0,0.5121747539102088,4.0
0.0,1.0,0.3333333333333333,0.32653061224489793,0.76,4,12,1,0.7378090764110621,8.0
0.0,1.0,0.0,0.6122448979591837,0.53,23,6,2,0.0,107.0
0.0,1.0,0.0,0.2857142857142857,0.52,19,11,2,0.6120159832974826,396.0
0.0,0.0,0.0,0.6530612244897959,0.39,15,10,6,0.8292976920829547,568.0
0.0,0.0,0.0,0.5510204081632654,0.28,20,4,6,0.8292976920829547,211.0
0.0,1.0,0.3333333333333333,0.7346938775510204,0.79,20,6,2,0.7118171892413097,256.0
0.0,1.0,0.3333333333333333,0.4489795918367347,0.67,11,11,3,0.8117292224347721,108.0
0.0,0.0,0.0,0.7551020408163265,0.52,10,7,5,0.6120159832974826,264.0
0.0,1.0,0.3333333333333333,0.36734693877551017,0.87,1,12,0,0.5121747539102088,15.0
0.0,0.0,0.0,0.6326530612244897,0.47000000000000003,11,9,6,0.6120159832974826,559.0
0.0,1.0,0.0,0.36734693877551017,0.4,13,2,0,0.6828581167872255,141.0
0.0,0.0,0.0,0.5510204081632654,0.43,11,5,5,0.0,347.0
0.0,1.0,0.6666666666666667,0.5918367346938775,0.9400000000000001,11,9,2,0.0,10.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.77,22,10,1,0.6120159832974826,137.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.5700000000000001,22,12,0,0.6120159832974826,107.0
0.0,1.0,0.0,0.2857142857142857,0.81,20,12,4,0.0,150.0
0.0,1.0,0.6666666666666667,0.4897959183673469,0.77,19,5,2,0.7927445818554878,98.0
0.0,0.0,0.0,0.3469387755102041,0.29,16,3,6,0.868460264627812,299.0
0.0,1.0,0.3333333333333333,0.7551020408163265,0.58,1,7,0,0.6499165714828657,17.0
1.0,0.0,0.0,0.32653061224489793,0.53,0,11,4,0.7118171892413097,66.0
0.0,1.0,0.0,0.6938775510204082,0.79,0,6,2,0.6120159832974826,34.0
0.0,1.0,0.3333333333333333,0.2857142857142857,0.7000000000000001,3,2,1,0.0,2.0
0.0,1.0,0.0,0.7142857142857143,0.32,15,6,2,0.868460264627812,281.0
0.0,0.0,0.0,0.4081632653061224,0.54,5,10,6,0.6120159832974826,7.0
0.0,1.0,0.0,0.673469387755102,0.8300000000000001,21,6,1,0.5121747539102088,274.0
0.0,0.0,0.6666666666666667,0.32653061224489793,0.87,2,10,6,0.7498045648813844,30.0
0.0,1.0,0.3333333333333333,0.5102040816326531,0.9400000000000001,8,5,1,0.7378090764110621,557.0
0.0,1.0,0.3333333333333333,0.32653061224489793,0.61,8,12,1,0.7498045648813844,724.0
0.0,1.0,0.0,0.4489795918367347,0.63,8,4,0,0.0,297.0
0.0,1.0,0.0,0.8571428571428571,0.5,14,7,1,0.6499165714828657,152.0
0.0,1.0,0.0,0.36734693877551017,0.8200000000000001,14,2,2,0.8117292224347721,63.0
0.0,1.0,0.3333333333333333,0.42857142857142855,0.33,6,12,4,0.7498045648813844,82.0
0.0,0.0,0.3333333333333333,0.6326530612244897,0.73,5,7,5,0.5121747539102088,5.0
0.0,1.0,0.0,0.22448979591836735,0.65,6,12,3,0.7378090764110621,97.0
0.0,1.0,0.3333333333333333,0.673469387755102,0.8300000000000001,4,7,2,0.47935479054152785,6.0
0.0,1.0,0.3333333333333333,0.38775510204081626,0.8200000000000001,6,4,3,0.5121747539102088,120.0
0.0,0.0,0.3333333333333333,0.4693877551020408,0.67,9,9,5,0.6828581167872255,177.0
0.0,1.0,0.3333333333333333,0.7142857142857143,0.58,22,7,0,0.5121747539102088,224.0
0.0,1.0,0.0,0.8571428571428571,0.36,17,7,3,0.7118171892413097,569.0
0.0,0.0,0.3333333333333333,0.2448979591836735,0.56,6,1,6,0.6120159832974826,1.0
0.0,1.0,0.0,0.3469387755102041,0.5700000000000001,9,2,3,0.6499165714828657,179.0
0.0,1.0,0.0,0.2857142857142857,0.61,6,2,2,0.5670379751602527,95.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.5700000000000001,12,12,2,0.47935479054152785,144.0
0.0,0.0,0.0,0.38775510204081626,0.54,22,3,6,0.6499165714828657,94.0
0.0,1.0,0.0,0.7346938775510204,0.7000000000000001,10,8,0,0.6828581167872255,213.0
0.0,1.0,0.3333333333333333,0.7142857142857143,0.54,13,6,3,0.7118171892413097,151.0
0.0,0.0,0.3333333333333333,0.6530612244897959,0.8300000000000001,23,8,5,0.7722451012802903,120.0
0.0,1.0,0.3333333333333333,0.3061224489795918,0.87,5,4,4,0.6499165714828657,9.0
0.0,1.0,0.0,0.3061224489795918,0.53,10,12,3,0.7498045648813844,93.0
0.0,0.0,0.0,0.4081632653061224,0.62,2,10,6,0.5670379751602527,74.0
0.0,1.0,0.0,0.163265306122449,0.55,10,1,4,0.6499165714828657,44.0
0.0,1.0,0.0,0.6122448979591837,0.41000000000000003,15,5,0,0.6828581167872255,199.0
0.0,1.0,0.0,0.22448979591836735,0.52,21,2,1,0.0,66.0
0.0,0.0,0.0,0.7346938775510204,0.58,8,6,5,0.6499165714828657,143.0
0.0,0.0,0.0,0.36734693877551017,0.71,22,11,5,0.47935479054152785,193.0
0.0,1.0,0.0,0.4489795918367347,0.67,15,2,3,0.6120159832974826,174.0
0.0,1.0,0.3333333333333333,0.3469387755102041,0.46,20,11,4,0.8292976920829547,221.0
0.0,1.0,0.0,0.2653061224489796,0.48,23,3,0,0.0,22.0
0.0,1.0,0.0,0.5918367346938775,0.6900000000000001,18,5,1,0.7498045648813844,480.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.88,2,10,4,0.0,10.0
0.0,1.0,0.0,0.673469387755102,0.79,1,8,3,0.5121747539102088,42.0
0.0,0.0,0.3333333333333333,0.7551020408163265,0.48,17,6,5,0.6120159832974826,449.0
0.0,0.0,0.0,0.7346938775510204,0.7000000000000001,1,7,6,0.5670379751602527,93.0
0.0,1.0,0.3333333333333333,0.42857142857142855,0.88,21,12,0,0.47935479054152785,176.0
0.0,1.0,0.3333333333333333,0.32653061224489793,0.53,12,3,4,0.7118171892413097,111.0
0.0,1.0,0.3333333333333333,0.673469387755102,0.89,21,8,2,0.5670379751602527,88.0
0.0,0.0,0.0,0.2857142857142857,0.56,0,12,5,0.7118171892413097,75.0
0.0,1.0,0.3333333333333333,0.5306122448979592,0.45,10,4,0,0.7927445818554878,90.0
0.0,1.0,0.0,0.4081632653061224,0.62,5,10,3,0.6499165714828657,24.0
0.0,1.0,0.0,0.6122448979591837,0.9400000000000001,22,9,4,0.0,160.0
0.0,1.0,0.6666666666666667,0.4489795918367347,0.88,8,5,3,0.6499165714828657,627.0
0.0,1.0,0.0,0.38775510204081626,0.24,12,11,3,0.868460264627812,235.0
0.0,1.0,0.0,0.5510204081632654,0.8300000000000001,5,9,0,0.0,24.0
0.0,0.0,0.0,0.7959183673469387,0.46,15,8,5,0.7378090764110621,562.0
0.0,0.0,0.0,0.7551020408163265,0.4,16,8,6,0.5121747539102088,513.0
0.0,1.0,0.0,0.3061224489795918,0.45,10,11,2,0.7927445818554878,171.0
0.0,0.0,0.0,0.6326530612244897,0.73,8,6,6,0.47935479054152785,181.0
0.0,0.0,0.0,0.20408163265306123,0.55,3,12,6,0.6828581167872255,18.0
0.0,0.0,0.0,0.4489795918367347,0.77,0,9,6,0.6828581167872255,112.0
